CENTERS:2
LABEL_DICT:{0= 'Besni', 1= 'Kecimen'}
POINTS/LABELS: 
451.5261542;280.2261534;0.784111496;0.674956111;1255.245;1
345.9436498;235.4304678;0.732705625;0.70227959;1063.621;0
283.5042387;242.1139544;0.520265279;0.737749216;895.745;1
542.5047797;267.2018778;0.870293382;0.743155287;1390.4;0
287.2643272;222.1858727;0.633851884;0.766377827;843.764;1
403.9094148;271.2515091;0.74094546;0.67494521;1140.605;0
257.6418527;181.1570788;0.71105609;0.694480769;737.637;1
393.716176;265.8146124;0.737687128;0.698270844;1187.338;1
379.3178462;241.8502909;0.77037364;0.697453002;1086.857;1
390.707154;235.6868033;0.797566261;0.66062887;1034.183;1
461.1445532;306.899065;0.74638361;0.752397666;1252.875;1
532.7314252;322.6830027;0.795682271;0.722192393;1488.84;0
580.7758476;362.3455742;0.78150484;0.770427286;1554.365;0
354.9636669;254.4527709;0.697235919;0.701153379;1051.02;1
648.2042885;402.2832708;0.784117922;0.773987918;1724.662;0
581.7097499;394.5247078;0.734862852;0.737206739;1647.505;0
436.985567;271.5787847;0.783428223;0.704122154;1183.447;1
251.7422462;178.341115;0.705783651;0.749399624;713.94;1
383.5712334;201.3818552;0.851091037;0.684081829;1043.187;1
443.5159353;258.9467393;0.811861615;0.655190643;1179.694;1
343.7885277;177.1367946;0.857040355;0.61463255;891.528;1
637.7702144;237.4717854;0.928093615;0.652865745;1484.334;0
311.02247;243.4761211;0.622242108;0.656334872;968.697;0
339.6034558;227.7259242;0.741851492;0.726680161;946.487;1
588.0709185;308.0257871;0.851847299;0.733999104;1536.473;0
362.7413898;247.0913226;0.732118179;0.722542219;1010.809;1
429.770355;265.6902361;0.786009488;0.752063524;1162.877;1
580.4381967;318.180558;0.836364958;0.754857688;1512.658;0
432.0619001;275.6906108;0.769969011;0.715447344;1193.836;0
699.6182638;328.1121355;0.883204868;0.739152923;1754.378;0
348.2887882;232.8200404;0.743740567;0.705620699;979.447;1
547.4564052;354.5846058;0.761899987;0.711847256;1544.342;0
440.3896311;306.1052886;0.718934015;0.714616222;1228.366;1
562.3359079;239.402593;0.904850809;0.668066581;1390.73;0
462.0461305;300.5589867;0.759510001;0.764047729;1277.791;0
514.7145466;277.879091;0.841748223;0.670785994;1370.914;0
301.5077895;273.6599414;0.419753707;0.643595671;971.769;1
521.1127579;267.7270571;0.857933758;0.733559965;1377.248;0
355.3995375;214.5674661;0.797184383;0.657557931;962.708;1
301.7807071;212.326943;0.710615819;0.779294866;834.328;1
342.5767105;245.7320369;0.696759162;0.66254095;997.989;1
294.624132;197.5565774;0.741875489;0.647425443;849.225;1
264.4163841;157.9904179;0.801864322;0.681117902;713.775;1
327.2878204;212.2310886;0.761253861;0.646413348;934.708;0
488.2150041;261.7242599;0.844164633;0.679432242;1259.069;0
482.5120191;262.6744113;0.838832653;0.686586549;1270.564;0
324.5569613;247.707867;0.646140518;0.716062129;947.541;1
440.4743232;254.3360345;0.816451523;0.735371438;1173.259;0
457.5464724;235.0998706;0.857893642;0.711227443;1159.779;0
416.2814499;264.0989928;0.772985146;0.697670974;1209.582;0
446.7052035;278.325498;0.782171631;0.706597603;1216.979;0
277.3532801;216.2720505;0.626064816;0.761653373;820.106;1
496.8950128;245.2439068;0.869715856;0.719887507;1256.322;0
320.8119081;235.3860453;0.679452185;0.690364202;927.048;1
333.9700499;222.2744566;0.746351424;0.688668657;926.255;1
347.3439411;218.1227905;0.778234722;0.704257176;944.879;1
368.7395425;205.7578712;0.829838749;0.630103195;998.437;1
433.6712228;222.9994167;0.857662466;0.723184154;1103.236;1
368.4507096;243.9751621;0.749358072;0.676723637;1040.716;1
483.3400048;315.2484647;0.758021814;0.7844673;1356.398;0
436.5298989;228.2803725;0.852367489;0.631720869;1141.189;1
319.0820631;202.2364946;0.773491106;0.677975097;907.423;1
429.0904087;252.0375627;0.809313914;0.704841486;1176.227;0
354.2355512;182.3120807;0.857392304;0.623352166;961.439;1
259.4226253;198.4655312;0.643997206;0.733384022;763.979;1
337.0434753;231.8092351;0.725926293;0.683711081;966.438;1
746.145341;355.3006855;0.879346962;0.745808887;1876.028;0
684.602958;379.7192817;0.832079617;0.717218816;1827.9;0
351.396481;209.8812282;0.80203462;0.699832704;940.413;1
259.2088782;210.3507977;0.584337455;0.729700613;801.526;1
548.4052371;241.123219;0.898154134;0.715653732;1391.207;0
523.1863795;309.11683;0.806792408;0.736226499;1396.906;0
331.8941109;184.2131203;0.831826447;0.748192733;874.091;0
368.7863065;221.2409483;0.800062704;0.663844642;977.085;1
455.9715909;273.0538098;0.800869044;0.671204732;1212.667;1
447.5951038;277.4359099;0.784730757;0.687258906;1229.91;0
285.4020871;220.8199013;0.633533709;0.714770872;841.666;1
424.472024;223.232633;0.850542335;0.683852617;1117.107;0
348.5579747;246.4762569;0.707082253;0.692446491;1003.374;1
546.6727559;248.5279077;0.890685928;0.687345679;1398.545;0
558.5161561;265.2842028;0.879996398;0.66209179;1419.577;0
349.2261695;191.8173343;0.835648938;0.708995359;912.259;1
528.5858925;204.7395131;0.921939284;0.491460095;1299.386;0
332.2676409;208.6190158;0.778322762;0.674553259;912.153;1
593.7498799;346.7570543;0.811745025;0.785231188;1548.609;0
579.9185509;400.8016603;0.722726255;0.716808511;1628.157;0
262.3470571;155.0257428;0.806731223;0.613910617;718.847;1
437.0139693;250.8926087;0.818780557;0.723343769;1182.575;0
414.7180727;229.5557698;0.832834246;0.679771405;1131.096;1
592.9085046;319.0201112;0.842906798;0.632833301;1529.068;0
310.7243688;192.9038367;0.783953309;0.655278582;850.782;1
394.6465339;228.161;0.815937489;0.664527251;1099.228;0
598.761032;297.2016018;0.868116234;0.748756786;1510.852;0
522.7865556;241.940773;0.886467562;0.725982963;1298.731;0
599.3628139;327.0840676;0.837967815;0.690156141;1557.606;0
424.8227093;253.171548;0.803024243;0.648281256;1163.528;1
391.2043013;248.5002712;0.772332349;0.745370006;1081.339;1
373.8031053;237.1945766;0.77288661;0.706155633;1001.236;1
489.6477891;239.3502938;0.87238391;0.672344689;1270.266;0
620.4872195;376.4886055;0.794882897;0.721829842;1695.23;0
496.5334606;276.8662029;0.830110932;0.713611945;1345.426;0
328.9180154;198.2839196;0.797864438;0.681695537;897.796;1
440.9818348;295.5307052;0.742211915;0.713290393;1268.05;0
430.8651894;229.2867182;0.846647455;0.665346888;1140.399;1
430.0773077;247.8386945;0.817262582;0.66879293;1129.072;0
374.4662312;227.5389974;0.794215984;0.714438491;1020.029;1
420.7021756;299.5836092;0.702074218;0.707426224;1245.034;0
344.9045201;249.0897821;0.691685086;0.703014672;1001.714;1
453.2033953;222.6050244;0.871057374;0.733492868;1161.291;0
232.4278475;208.1520065;0.44495009;0.794371379;734.102;1
468.6679004;279.8129101;0.802212378;0.785177527;1233.824;0
490.4095974;277.084224;0.825086992;0.670404145;1297.279;0
473.9659934;207.7369888;0.898831116;0.661007591;1205.819;0
365.8032415;267.5827815;0.681848156;0.67995405;1087.034;0
609.6301806;306.6080357;0.864320723;0.682495301;1538.316;0
402.3102017;217.0587358;0.841965878;0.70311297;1051.553;0
407.9403285;245.8211977;0.798050128;0.689010979;1068.727;0
346.457978;204.0812123;0.808096294;0.636111111;927.283;0
360.0734473;282.7390316;0.619209281;0.779156886;1045.658;1
462.8131338;296.0912378;0.768571317;0.759967476;1235.078;0
373.4424261;264.474304;0.706005483;0.731251436;1074.702;1
373.1976471;243.8811053;0.756934744;0.690789927;1024.256;1
294.7482868;217.913109;0.673354968;0.658811365;869.795;1
313.479956;218.6686172;0.716534018;0.728432118;882.669;1
522.3810484;252.36543;0.875561861;0.741658503;1311.161;0
425.0481856;233.9734424;0.834859339;0.758754595;1091.754;1
395.1000971;256.9649659;0.759609525;0.678446719;1092.709;1
639.8506348;258.3819447;0.914840211;0.534714521;1496.062;0
329.9357423;187.0417222;0.823784218;0.745108064;858.386;1
348.2232313;197.7528973;0.823103652;0.731341251;938.705;1
598.0726814;314.3906394;0.850686743;0.746736026;1531.955;0
477.1675089;277.2224874;0.813921262;0.715684093;1339.098;0
460.6704313;287.9931727;0.780495845;0.726967785;1230.233;1
345.9492049;221.9219567;0.767133811;0.697485902;981.517;1
433.4845202;261.0666438;0.798306516;0.73579464;1166.517;0
381.2139503;218.2168451;0.81995626;0.644356396;1002.035;1
551.4538281;316.469824;0.818937495;0.729890232;1461.03;0
492.6065372;315.2013498;0.768487895;0.672032484;1311.522;0
464.3323636;295.3167921;0.771686556;0.729683725;1306.455;0
243.0382802;210.1140569;0.502579995;0.779432833;737.468;1
362.1373458;277.0098428;0.644113015;0.732483472;1110.44;1
311.9967579;218.0411235;0.7152614;0.675190536;902.624;1
